slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
vortexifyai,2,"Generate dashboards, data pipelines, and ML models for supply chain monitoring",4,0,2026-04-24T17:36:45.246329+00:00,3.0812967101460256,3.2040094070120255,Yellow,0.55359584,0.51744395,20946,Monitor forecasts and quotas to identify changes and predict effects on supply chain activities.
vortexifyai,3,Trigger automated supply chain actions based on real-time alerts and conditions,4,0,2026-04-24T17:36:45.246329+00:00,3.0520676440463084,3.316445069093685,Yellow,0.5126141,0.47366127,15700,"Develop procedures for coordination of supply chain management with other functional areas, such as sales, marketing, finance, production, or quality assurance."
vortexifyai,4,Apply natural language guardrails to ensure AI bot compliance and operational safety,3,0,2026-04-24T17:36:45.246329+00:00,2.626708976670057,3.301753902552155,Low-Priority,0.35698855,0.32789066,16200,Write or supervise the writing of game text and dialogue.
vortexifyai,5,Facilitate human-in-the-loop review for complex or high-stakes supply chain decisions,3,0,2026-04-24T17:36:45.246329+00:00,2.7040556902632877,3.2171955920789848,Low-Priority,0.49020195,0.45924848,15700,"Develop procedures for coordination of supply chain management with other functional areas, such as sales, marketing, finance, production, or quality assurance."
vespper,0,"Create and edit long-form regulatory, compliance, and legal documents with AI assistance",5,0,2026-04-24T17:36:45.246329+00:00,3.086197903574481,2.829947502943641,Yellow,0.52571124,0.4988988,18022,"Direct the preparation and submission of regulatory agency applications, reports, or correspondence."
vespper,1,Maintain end-to-end traceability between document claims and underlying source materials,5,0,2026-04-24T17:36:45.246329+00:00,3.0933080834240205,3.8384204962001403,Green,0.450487,0.42463288,2589,Compare disputed merchandise with original requisitions and information from invoices and prepare invoices for returned goods.
vespper,2,Search across source documents to retrieve evidence supporting specific document sections,4,0,2026-04-24T17:36:45.246329+00:00,3.3003791011423433,3.414959985580844,Yellow,0.4489453,0.40314168,14744,"Gather, analyze, or document user feedback to locate or resolve sources of problems."
vespper,3,"Review long-form documents for accuracy, consistency, and regulatory alignment",4,0,2026-04-24T17:36:45.246329+00:00,3.236531087268111,3.5087878492709335,Green,0.6219188,0.5473014,18037,"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards."
vespper,4,Manage document versions and revision history for compliance audit purposes,3,0,2026-04-24T17:36:45.246329+00:00,2.661635488604145,4.091224250159242,Red,0.64076287,0.51321805,3967,Maintain records and files of work and revisions.
sandra-ai,0,Handle inbound and outbound customer calls for car dealerships using AI voice agents,5,0,2026-04-24T17:36:45.246329+00:00,3.330272629596179,4.042886619332358,Green,0.34363952,0.33449438,11249,"Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products."
sandra-ai,1,"Automate customer messaging across SMS, email, and chat channels for dealership communications",5,0,2026-04-24T17:36:45.246329+00:00,3.005198478062471,3.9628746037070197,Green,0.45701867,0.4300344,14713,"Respond to user email inquiries, or set up automated systems to send responses."
sandra-ai,2,Manage dealership sales workflows including lead follow-up and appointment scheduling,4,0,2026-04-24T17:36:45.246329+00:00,2.883015332222127,4.0678923447314315,Red,0.55316836,0.48762783,4628,Schedule appointments for sales representatives to meet with prospective customers or for customers to attend sales presentations.
sandra-ai,3,"Automate aftersales service scheduling, reminders, and follow-up communications",4,0,2026-04-24T17:36:45.246329+00:00,2.658414255166123,4.344507909239496,Red,0.4527482,0.4293143,14713,"Respond to user email inquiries, or set up automated systems to send responses."
sandra-ai,4,"Unify dealership billing, scheduling, inventory, and CRM data in a single platform",3,0,2026-04-24T17:36:45.246329+00:00,3.246949543280839,4.832635567948068,Green,0.4572014,0.44564185,20900,"Record and maintain information on clients, vendors, and travel packages."
sandra-ai,5,Generate customer interaction summaries and sales activity reports for dealership management,3,0,2026-04-24T17:36:45.246329+00:00,3.1955414481185085,3.2231814255324154,Yellow,0.5473143,0.4844114,16150,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders."
archil,0,Mount S3 buckets as local file systems for high-speed application data access,5,0,2026-04-24T17:36:45.246329+00:00,3.714042083195802,3.9083026224219712,Green,0.3057031,0.2954266,5319,Monitor use of data files and regulate access to safeguard information in computer files.
archil,1,Accelerate AI and analytics workload data access by eliminating transfer bottlenecks,5,0,2026-04-24T17:36:45.246329+00:00,3.4252185029938387,3.2373766399935793,Yellow,0.47170106,0.4075738,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
archil,2,Enable instant access to large datasets and model versions without local storage limits,4,0,2026-04-24T17:36:45.246329+00:00,3.5655227889608274,3.823213830450004,Green,0.34783933,0.3136545,16135,"Maintain library of model documents, templates, or other reusable knowledge assets."
archil,3,Share dataset and model versions across research teams using a unified storage layer,3,0,2026-04-24T17:36:45.246329+00:00,2.847980295509463,3.611770384401944,Red,0.4216427,0.37463284,16135,"Maintain library of model documents, templates, or other reusable knowledge assets."
cekura-ai,0,Simulate conversational AI agent interactions to validate behavior before production deployment,5,0,2026-04-24T17:36:45.246329+00:00,2.6579566293456134,2.7865825237274087,Low-Priority,0.36434028,0.34140638,16200,Write or supervise the writing of game text and dialogue.
cekura-ai,1,Monitor production voice and chat AI agent calls for quality and compliance issues,5,0,2026-04-24T17:36:45.246329+00:00,2.915954261417476,3.7440554082318247,Red,0.43970934,0.39620343,15427,"Communicate quality control information to all relevant organizational departments, outside vendors, or contractors."
cekura-ai,2,Evaluate AI agent responses against defined quality rubrics and performance benchmarks,4,0,2026-04-24T17:36:45.246329+00:00,3.289663557210105,4.542055269827591,Green,0.41852894,0.36823642,15430,Monitor performance of quality control systems to ensure effectiveness and efficiency.
cekura-ai,3,Integrate AI agent testing into CI/CD pipelines for continuous quality assurance,4,0,2026-04-24T17:36:45.246329+00:00,3.2898179933372225,3.5418881109196008,Green,0.35000992,0.34199876,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
cekura-ai,4,"Flag and report agent failures, hallucinations, and policy violations across call volumes",3,0,2026-04-24T17:36:45.246329+00:00,3.5195236111659804,3.512370852031291,Green,0.5106584,0.42486495,2706,"Record details of calls, dispatches, and messages."
cosmic-new,0,Generate full-stack web application code and UI from natural language prompts,5,0,2026-04-24T17:36:45.246329+00:00,3.1059170863440673,4.145626691037908,Green,0.4929837,0.4127291,14707,Write supporting code for Web applications or Web sites.
cosmic-new,1,"Deploy web applications with integrated authentication, database, and payment processing",5,0,2026-04-24T17:36:45.246329+00:00,2.5591768999857982,4.605748052983449,Red,0.4481654,0.4086205,15731,"Receive and process payments from customers, using electronic transaction services."
cosmic-new,2,Configure and manage monetization features including payment processing for web applications,4,0,2026-04-24T17:36:45.246329+00:00,2.8070701703368233,3.9385974675268183,Red,0.53483015,0.49987373,15884,Develop or maintain payment systems to ensure accuracy of vendor payments.
cosmic-new,3,Scaffold database schemas and backend APIs for web applications automatically,4,0,2026-04-24T17:36:45.246329+00:00,2.7659527350238204,4.175385494917758,Red,0.46503183,0.41176143,20281,"Create, maintain, and enter information into databases."
cosmic-new,4,"Provide a unified platform for building, deploying, and maintaining full-stack applications",3,0,2026-04-24T17:36:45.246329+00:00,3.0600014238314954,3.1396832213600567,Yellow,0.4305381,0.40039748,136,Integrate engineering elements into unified architectural designs.
astrix-health,0,Source and engage qualified clinical candidates at scale for hospital open positions,5,0,2026-04-24T17:36:45.246329+00:00,2.955399531838472,3.9213841432867023,Red,0.4377533,0.42939204,9421,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material."
astrix-health,1,Match clinical candidates to roles based on qualifications and cultural fit criteria,5,0,2026-04-24T17:36:45.246329+00:00,3.335172835541229,3.7626495506575535,Green,0.43347734,0.39709154,16246,Calculate sample size requirements for clinical studies.
astrix-health,2,"Screen clinical applicants automatically to surface active, job-ready candidates for recruiters",4,0,2026-04-24T17:36:45.246329+00:00,2.887875505328857,3.5938787761553668,Red,0.48760438,0.4625731,9741,"Prepare applications and forms for applicants for such purposes as school enrollment, employment, and medical services."
astrix-health,3,Reduce time-to-hire for clinical roles by automating candidate outreach and qualification,4,0,2026-04-24T17:36:45.246329+00:00,2.9020388775356585,3.164864912026649,Low-Priority,0.5459387,0.4697248,12968,Recruit and schedule research participants.
astrix-health,4,Deliver candidate shortlists with match rationale to hospital recruiters for review,3,0,2026-04-24T17:36:45.246329+00:00,3.304093010445893,3.958154643474836,Green,0.44460765,0.35079342,18868,Review employment applications and job orders to match applicants with job requirements.
reticular,0,Identify interpretable features within protein structure AI models like AlphaFold,5,0,2026-04-24T17:36:45.246329+00:00,3.430397233980208,3.600580759070985,Green,0.39534172,0.37178177,16788,Create or modify web-based bioinformatics tools.
reticular,1,Enable precise steering of drug discovery AI models through interpretable feature control,5,0,2026-04-24T17:36:45.246329+00:00,3.2890062059689704,3.2825945591781887,Yellow,0.39861307,0.35455114,16783,Instruct others in the selection and use of bioinformatics tools.
